ID,ENTRYTYPE,title,author,year,journal,booktitle,volume,number,pages,doi,url,file,abstract,aggregating_evidence,cited_by,colrev.dblp.dblp_key,colrev_pdf_id,colrev_status,curation_id,dblp_key,fulltext,goal_rowe,language,link,literature_review,lr_type_pare_et_al,note,r_agenda,r_agenda_levels,r_gaps,screening_criteria,synthesis,theory_building,topic
HuangTulu2024,inproceedings,An Umbrella Review for Machine Learning Suicide Prediction and Prevention in Mental Health,"Huang, Kaidi and Tulu, Bengisu",2024,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2024/health_it/health_it/17,,,,,https://dblp.org/rec/conf/amcis/HuangT24,,rev_synthesized,,,,,,,,,,,,,,,,
HuberLocklRoglingerEtAl2024,article,The Concept of a Smart Action – Results from Analyzing Information Systems Literature,"Huber, Rocco Xaver Richard and Lockl, Jannik and Röglinger, Maximilian and Weidlich, Robin",2024,Communications of the Association for Information Systems,,54,,180--231,10.17705/1CAIS.05408,https://aisel.aisnet.org/cais/vol54/iss1/6,,"In recent years, the term 'smartness' has entered widespread use in research and daily life. It has emerged with various applications of the Internet of Things, such as smart homes and smart factories. However, rapid technological development and careless use of the term mean that, in information systems (IS) research, a common understanding of smartness has not yet been established. While it is recognized that smartness encompasses more than the use of impressive information technology applications, a unified conceptualization of how smartness is manifested in IS research is lacking. To this end, we conducted a structured literature review applying techniques from Grounded Theory. We found that smartness occurs through actions, in which smart things and individuals interact, process information, and make data-based decisions that are perceived as smart. Building on these findings, we propose the concept of a 'smart action' and derive a general definition of smartness. Our findings augment knowledge about how smartness is formed, offering a new perspective on smartness. The concept of a smart action unifies and increases understanding of 'smartness' in IS research. It supports further research by providing a concept for describing, analyzing, and designing smart actions, smart devices, and smart services.",,2,,,rev_synthesized,,,,,eng,,,,,,,,,,,
HuberZimmermannRentropEtAl2017,inproceedings,Integration of Shadow IT Systems with Enterprise Systems - A Literature Review,"Huber, Melanie and Zimmermann, Stephan and Rentrop, Christopher and Felden, Carsten",2017,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2017/134,,,,,https://dblp.org/rec/conf/pacis/HuberZRF17,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#HuberZimmermannRentropEtAl2017,,,,eng,,,,,,,,,,,
HubertPetersenAktherEtAl2023,inproceedings,Mixed method literature review on computational thinking -developing an integrated research framework and research propositions,"Hubert, Mirja and Petersen, Camilla Kølsen and Akther, Farzana and Carugati, Andrea",2023,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2023_rp/336,data/pdfs/2023/ECIS 2023 Research Papers/HubertPetersenAktherEtAl2023.pdf,,,,https://dblp.org/rec/conf/ecis/HubertPAC23,,rev_synthesized,,https://dblp.org/rec/conf/ecis/HubertPAC23,,,eng,,,,,,,,,,,
HuckFriesSpitzer2022,inproceedings,Why apply agile? - A literature review on work outcomes in agile information systems development,"Huck-Fries, Veronika and Spitzer, Rosa",2022,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2022.884,http://hdl.handle.net/10125/80226,data/pdfs/2022/HuckFriesSpitzer2022.pdf,,,0,https://dblp.org/rec/conf/hicss/Huck-FriesS22,cpid2:fffffffffefffffffffffffffffffffffe00007ffe00207fff81c1ffff81c3ffff3fbf0ff001800ff001800ff001800ff001800ff001800ff001800ff703800ff1ff800ff057800ff001800ff001800ff001800ff00195cff001800ff001800ff001800ff001802ff001800ff001800ff14181fff0dffffff0fc3fffffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/Huck-FriesS22,,,eng,,,,,,,,,,,
HultJohanssonSigridurIslind2022,inproceedings,The Intersection Between Information Systems and Workplace Learning: A Systematic Review and Research Agenda,"Hult, Helena Vallo and Johansson, Lars-Olof and Sigridur Islind, Anna",2022,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2022.657,http://hdl.handle.net/10125/79995,data/pdfs/2022/HultJohanssonSigridurIslind2022.pdf,,,0,https://dblp.org/rec/conf/hicss/HultJIS22,,rev_synthesized,,https://dblp.org/rec/conf/hicss/HultJIS22,,,eng,,,,,,,,,,,
Hummel2013,article,The Role of Communication in Agile Systems Development,"Hummel, Markus and Rosenkranz, Christoph and Holten, Roland",2013,Business & Information Systems Engineering,,5,5,343--355,10.1007/S12599-013-0282-4,,,,False,75,,,rev_synthesized,,,http://link.springer.com/content/pdf/10.1007/s12599-013-0282-4.pdf,Explaining,en,,,theoretical-review,,False,partial,True,,True,True,Software Development
Hummel2014,inproceedings,State-of-the-Art - A Systematic Literature Review on Agile Information Systems Development,"Hummel, Markus",2014,,Hawaii International Conference on System Sciences,,,,10.1109/HICSS.2014.579,https://ieeexplore.ieee.org/document/6759181,,,,33,https://dblp.org/rec/conf/hicss/Hummel14,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#Hummel2014,,,,eng,,,,,,,,,,,
HundDrechslerReibenspiess2019,inproceedings,The current State and Future Opportunities of Digital Innovation - a literature Review,"Hund, Axel and Drechsler, Katharina and Reibenspiess, Victoria Alexandra",2019,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2019_rp/155,,,,,https://dblp.org/rec/conf/ecis/HundDR19,,rev_synthesized,https://github.com/CoLRev-curations/european-conference-on-information-systems#HundDrechslerReibenspiess2019,,,,eng,,,,,,,,,,,
HundWagnerBeimbornEtAl2021,article,Digital innovation: Review and novel perspective,"Hund, Axel and Wagner, Heinz-Theo and Beimborn, Daniel and Weitzel, Tim",2021,The Journal of Strategic Information Systems,,30,4,,10.1016/J.JSIS.2021.101695,,,,,212,https://dblp.org/rec/journals/jsis/HundWBW21,,rev_synthesized,,,,,eng,,,,,,,,,,,
HupperzIsstGie2024,inproceedings,The Interplay of Data-Driven Organizations and Data Spaces: Unlocking Capabilities for Transforming Organizations in the Era of Data Spaces,"Hupperz, Marius and Isst, Fraunhofer and Gieß, Anna",2024,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2024.541,https://hdl.handle.net/10125/106925,data/pdfs/2024/HupperzIsstGie2024.pdf,,,,https://dblp.org/rec/conf/hicss/HupperzG24,cpid2:fffffffffe5090bffffffffffffffffff000000ff800001ffffffffffff7ffffff0181ffffffffffff1f800ff001800ff001800ff001800ff001800ff001800ff001800ff001c01ff001d05ff001ffeff003800ff03f800ff0ff800ff001800ff001800ff001800ff001800ff01fb3fff07f8ffff0dffffff0fc3fdfffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
HuttermannRosenkranz2023,inproceedings,The DevOps Funnel: Introducing DevOps as an Antecedent for Digitalization in Large-Scale Organizations,"Hüttermann, Michael and Rosenkranz, Christoph",2023,,Hawaii International Conference on System Sciences,,,,,https://hdl.handle.net/10125/103317,data/pdfs/2023/HuttermannRosenkranz2023.pdf,,,,https://dblp.org/rec/conf/hicss/HuttermannR23,cpid2:fffffffffffffffffffffffffffffffff000000ffffa8fffff83c1ffff8181ffff1f800ff001800ff001800ff001802ff001800ff001800ff001800ff001800ff001800ff00f800ff1ff800ff0ff000ff841af2ff001800ff001800ff001800ff001800ff001800ff005800ff001800ff001b13ff1fffffff0fc3fffffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/HuttermannR23,,,eng,,,,,,,,,,,
Hwang2000,article,Building a Knowledge Base for MIS Research,"Hwang, Mark I. and Windsor, John C. and Pryor, Alan",2000,Information Resources Management Journal,,13,2,26--32,10.4018/IRMJ.2000040103,,,"This study was conducted to create a knowledge base for MIS research. Building on two previous theoretical models, a systems success model relating six independent variables (external environment, organizational environment, user environment, IS operations environment, IS development environment, and information systems) to four success variables (use, satisfaction, individual impact, and organizational impact) was developed. This model was tested using data from 82 empirical studies in a meta-analysis. Results showed that all but one independent variable, external environment, had a significant relationship with success variables. In addition, each independent variable had varying strengths of relationships with different success variables. The findings yield important guidelines for the selection of variables in future research. The validated systems success model is general and theory based, and is useful in providing directions for future research.",True,23,,,rev_synthesized,,,,Testing,ng,,,meta-analysis,,False,none,False,,True,True,Other Domain
Hwang2014,article,Disentangling the Effect of Top Management Support and Training on Systems Implementation Success: A Meta-Analysis,"Hwang, Mark I.",2014,Communications of the Association for Information Systems,,35,1,19--37,10.17705/1CAIS.03502,,,,True,3,,,rev_synthesized,,,,Testing,en,,,meta-analysis,,False,partial,True,,True,False,Software Development
HwangSchmidt2011,article,Assessing moderating effect in meta-analysis - a re-analysis of top management support studies and suggestions for researchers,"Hwang, Mark I. and Schmidt, Frank L.",2011,European Journal of Information Systems,,20,6,693--702,10.1057/EJIS.2011.12,https://www.tandfonline.com/doi/full/10.1057/ejis.2011.12,data/pdfs/20_6/HwangSchmidt2011.pdf,,,,https://dblp.org/rec/journals/ejis/HwangS11,cpid2:fffffffffff001f7ffffffffe07fffffffff7fffc000000fe000003fc000007fffcfffffffffffffe871ffffe0f00007e0100007e0f00007c0100007c0700007c0f00007fff00007fff00007fff800fffffb51e7fff9fffffff02207fff00007fff00007fff00007fff00007e1f00007c0f80007e0f80007ffffffffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
HyvarinenBeck2018,inproceedings,Emotions Trump Facts: The Role of Emotions in on Social Media: A Literature Review,"Hyvärinen, Hissu and Beck, Roman",2018,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2018.226,http://hdl.handle.net/10125/50113,,,,18,https://dblp.org/rec/conf/hicss/HyvarinenB18,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#HyvarinenBeck2018,,,,eng,,,,,,,,,,,
IhoMissonier2022,inproceedings,Towards Dynamic Exploration and Exploitation - Reviewing Ambidexterity in the Digital Era,"Iho, Satu and Missonier, Stéphanie",2022,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2022_rp/2,data/pdfs/2022/rp/IhoMissonier2022.pdf,,,,https://dblp.org/rec/conf/ecis/IhoM22,,rev_synthesized,,https://dblp.org/rec/conf/ecis/IhoM22,,,eng,,,,,,,,,,,
IivariKinnulaMolinJuustilaEtAl2017,inproceedings,"Multiple voices in the Maker movement - a Nexus analytic literature Review on children, Education and Making","Iivari, Netta and Kinnula, Marianne and Molin-Juustila, Tonja and Kuure, Leena",2017,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2017_rp/123,,,,,https://dblp.org/rec/conf/ecis/IivariKMK17,,rev_synthesized,https://github.com/CoLRev-curations/european-conference-on-information-systems#IivariKinnulaMolinJuustilaEtAl2017,,,,eng,,,,,,,,,,,
Inocencio2018,inproceedings,Using Gamification in Education - A Systematic Literature Review,"Inocencio, Fabricio",2018,,International Conference on Information Systems,,,,,https://aisel.aisnet.org/icis2018/behavior/Presentations/3,,,,,https://dblp.org/rec/conf/icis/Inocencio18,,rev_synthesized,https://github.com/CoLRev-curations/international-conference-on-information-systems#Inocencio2018,,,,eng,,,,,,,,,,,
InuwaKahOnoniwu2019,inproceedings,Understanding How the Traditional and Information Technology Anti-Corruption Strategies intertwine to Curb Public Sector Corruption - A Systematic Literature Review,"Inuwa, Ibrahim and Kah, Muhammadou M. O. and Ononiwu, Chidi G.",2019,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2019/15,,,,,https://dblp.org/rec/conf/pacis/InuwaKO19,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#InuwaKahOnoniwu2019,,,,eng,,,,,,,,,,,
Irani2002,article,Developing a frame of reference for ex-ante IT/IS investment evaluation,"Irani, Z and Love, P E D",2002,European Journal of Information Systems,,11,1,74--82,10.1057/PALGRAVE/EJIS/3000411,,,,False,59,,,rev_synthesized,,,,Describing,,,,narrative-review,,False,none,False,,True,True,IS Value
IslamBuxmann2018,inproceedings,The Role of Collaboration between Incumbent Firms and Start-ups on Customers' Adoption of Digital Innovation,"Islam, Nihal and Buxmann, Peter",2018,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2018.043,http://hdl.handle.net/10125/49930,data/pdfs/2018/cl/it_enabled_collaboration/IslamBuxmann2018.pdf,,,,https://dblp.org/rec/conf/hicss/IslamB18,cpid2:fffffffffffffffffffffffffffffffff800001fffcc81fffe03e01fff17e03fff9f000ff001800ff001800ff001000ff001800ff001800ff001800ff001800ff001800ff001800ff3ff8deff0ff800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff7edeffff4ff7ffff0ff1fffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
IsmagilovaHughesRanaEtAl2022,article,"Security, Privacy and Risks Within Smart Cities: Literature Review and Development of a Smart City Interaction Framework","Ismagilova, Elvira and Hughes, Laurie and Rana, Nripendra P. and Dwivedi, Yogesh K.",2022,Information Systems Frontiers,,24,2,393--414,10.1007/S10796-020-10044-1,https://link.springer.com/article/10.1007/s10796-020-10044-1,,"Abstract The complex and interdependent nature of smart cities raises significant political, technical, and socioeconomic challenges for designers, integrators and organisations involved in administrating these new entities. An increasing number of studies focus on the security, privacy and risks within smart cities, highlighting the threats relating to information security and challenges for smart city infrastructure in the management and processing of personal data. This study analyses many of these challenges, offers a valuable synthesis of the relevant key literature, and develops a smart city interaction framework. The study is organised around a number of key themes within smart cities research: privacy and security of mobile devices and services; smart city infrastructure, power systems, healthcare, frameworks, algorithms and protocols to improve security and privacy, operational threats for smart cities, use and adoption of smart services by citizens, use of blockchain and use of social media. This comprehensive review provides a useful perspective on many of the key issues and offers key direction for future studies. The findings of this study can provide an informative research framework and reference point for academics and practitioners.",,274,https://dblp.org/rec/journals/isf/IsmagilovaHRD22,,rev_synthesized,TODO#IsmagilovaHughesRanaEtAl2022,,,,eng,,,,,,,,,,,
IsmagilovaSladeRanaEtAl2020,article,The Effect of Electronic Word of Mouth Communications on Intention to Buy: A Meta-Analysis,"Ismagilova, Elvira and Slade, Emma L. and Rana, Nripendra P. and Dwivedi, Yogesh K.",2020,Information Systems Frontiers,,22,5,1203--1226,10.1007/S10796-019-09924-Y,https://link.springer.com/article/10.1007/s10796-019-09924-y,,"Abstract The aim of this research is to synthesise findings from previous studies by employing weight and meta-analysis to reconcile conflicting evidence and draw a “big picture” of eWOM factors influencing consumers’ intention to buy. By using the findings from 69 studies, this research identified best (e.g. argument quality, valence, eWOM usefulness, trust in message), promising (e.g. eWOM credibility, emotional trust, attitude towards website) and least effective (e.g. volume, existing eWOM, source credibility) predictors of intention to buy in eWOM research. Additionally, the effect size of each predictor was calculated by performing meta-analysis. For academics, understanding what influences consumers’ intention to buy will help set the agenda for future research directions; for practitioners, it will provide benefit in terms of practical guidance based on detailed analysis of specific factors influencing consumers’ intention to buy, which could enhance their marketing activities.",,220,https://dblp.org/rec/journals/isf/IsmagilovaSRD20,,rev_synthesized,,,,,eng,,,meta-analysis,,,,,,,,
Ivarsson2022,inproceedings,Applying Framing Theory in Digital Transformation Research: Suggestions for Future Research,"Ivarsson, Frida",2022,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2022.773,http://hdl.handle.net/10125/80113,data/pdfs/2022/Ivarsson2022.pdf,,,2,https://dblp.org/rec/conf/hicss/Ivarsson22,cpid2:fffffffffe6c9ffffffffffffffffffffc00003fffe3c7fffffefffffff00fffffffffffff9f920ff805000ff001800ff001800ff001800ff001800ff001800fffff800ff0ff800ff861800ff000800ff000800ff001800ff000000ff001000ff00081fff00187fff001c08ff001800ff001800ff0fffffff0fc3fdfffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/Ivarsson22,,,eng,,,,,,,,,,,
